network	station_id	station_name	station_type	owner	lat	lon
NDBC	noqn7	Research Creek, North Carolina Reserve, NC	NERRS Water Quality Station	NR	34.156	-77.85
NDBC	nosc3	Northern Open Sound, CT	Long Island Ferry	I	41.125	-73.159
NDBC	noxn7	Research Creek, North Carolina Reserve, NC	NERRS Weather Station	NR	34.155	-77.851
NDBC	npdw3	Northport Pier at Death's Door, WI	Weather Station	GRB	45.291	-86.977
NDBC	npqc1	South Bay, Tijuana River Reserve, CA	Water Quality Station	NR	32.601	-117.116
NDBC	npqn6	Norrie Point, Hudson River Reserve, NY	NERRS Water Quality Station	NR	41.832	-73.942
NDBC	npsf1	8725110 - Naples, FL	Water Level Observation Network	O	26.132	-81.807
NDBC	npxn6	Norrie Point, Hudson River Reserve, NY	NERRS Weather Station	NR	41.831	-73.942
NDBC	nrep1	Northeast Marina, PA	C-MAN Station	CLE	42.258	-79.792
NDBC	nrrf1	North River, FL	Water Quality Station	NP	25.338	-80.911
NDBC	nstp6	1770000 - Pago Pago, American Samoa	Water Level Observation Network	O	-14.28	-170.688
NDBC	nsxa2	Nikiski, AK	Coastal Marine Station	MA	60.74	-151.311
NDBC	ntbc1	9411340 - Santa Barbara, CA	Water Level Observation Network	O	34.405	-119.692
NDBC	ntkm3	8449130 - Nantucket Island, MA	Water Level Observation Network	O	41.285	-70.096
NDBC	nuet2	8775244 - Nueces Bay, TX	Water Level Observation Network	O	27.832	-97.486
NDBC	nwcl1	8761927 - New Canal Station, LA	Water Level Observation Network	O	30.027	-90.113
NDBC	nwhc3	8465705 - New Haven, CT	Water Level Observation Network	PT	41.283	-72.908
NDBC	nwpo3	Newport, OR	C-MAN Station	N	44.613	-124.067
NDBC	nwpr1	8452660 - Newport, RI	Water Level Observation Network	O	41.504	-71.326
NDBC	nwst2	098: NWS Weather Station 1; Gulf of America	Shorebased Tower	K	27.75	-96.768
NDBC	nwwh1	1611400 - Nawiliwili, HI	Water Level Observation Network	O	21.954	-159.353
NDBC	obgn6	8311030 - Ogdensburg, NY	Water Level Observation Network	O	44.702	-75.494
NDBC	obla1	8737048 - Mobile State Docks, AL	Water Level Observation Network	O	30.705	-88.04
NDBC	obxc1	9414797 - Oakland Berth 38, CA	Water Level Observation Network	PT	37.804	-122.341
NDBC	ocgn4	Ocean Grove, NJ	Shorebased Tower	J	40.209	-74.004
NDBC	ocim2	8570283 - Ocean City Inlet, MD	Water Level Observation Network	O	38.328	-75.091
NDBC	ocpn7	OCP1 - Ocean Crest Pier, NC	C-MAN Station	CR	33.911	-78.147
NDBC	ocsm2	Ocean City, MD	Bottom Mounted ADCP	AC	38.338	-75.07
NDBC	ofpn6	Old Field Island, NY	Long Island Ferry	I	40.973	-73.083
NDBC	ohbc1	9410660 - Los Angeles, CA	Water Level Observation Network	O	33.72	-118.273
NDBC	oksi2	Oak St., Chicago, IL	C-MAN Station	CH	41.912	-87.624
NDBC	okxc1	9414776 - Oakland Berth 34, CA	Water Level Observation Network	PT	37.811	-122.333
NDBC	olcn6	Olcott Harbor, NY	GLOS Weather Station	BUF	43.341	-78.719
NDBC	olsa2	9462450 - Nikolski, AK	Water Level Observation Network	O	52.94	-168.87
NDBC	omhc1	9414769 - Oakland Middle Harbor Met, CA	Water Level Observation Network	PT	37.801	-122.33
NDBC	oouh1	1612340 - Honolulu, HI	Water Level Observation Network	O	21.303	-157.865
NDBC	optf1	8726607 - Old Port Tampa, FL	Water Level Observation Network	PT	27.858	-82.553
NDBC	orin7	8652587 - Oregon Inlet Marina, NC	Water Level Observation Network	O	35.796	-75.548
NDBC	osgn6	9052030 - Oswego, NY	Water Level Observation Network	O	43.464	-76.511
NDBC	ostf1	Stennis Test Facility	Test station	N	30.357	-89.612
NDBC	otnm4	Ontonagon, MI	GLOS Weather Station	MQT	46.87	-89.33
NDBC	ovia2	9455500 - Seldovia, AK	Water Level Observation Network	O	59.44	-151.72
NDBC	owdo1	Darrow Road, Old Woman Creek Reserve, OH	NERRS Water Quality Station	NR	41.365	-82.505
NDBC	owmo1	Western Reserve, Old Woman Creek Reserve, OH	NERRS Weather Station	NR	41.247	-82.454
NDBC	owqo1	Lower Estuary, Old Woman Creek Reserve, OH	NERRS Water Quality Station	NR	41.382	-82.514
NDBC	owso1	State Road 6, Old Woman Creek Reserve, OH	NERRS Water Quality Station	NR	41.383	-82.514
NDBC	owwo1	Railroad, Old Woman Creek Reserve, OH	Water Quality Station	NR	41.373	-82.513
NDBC	owxo1	Old Woman Creek, Old Woman Creek Reserve, OH	NERRS Weather Station	NR	41.378	-82.508
NDBC	pacf1	8729108 - Panama City, FL	Water Level Observation Network	O	30.15	-85.664
NDBC	pact2	8775792 - Packery Channel, TX	Water Level Observation Network	K	27.634	-97.237
NDBC	paua2	ST PAUL MXAK, AK	Coastal Marine Station	MA	57.124	-170.271
NDBC	paxa2	Point Arden, AK	Coastal Marine Station	MA	58.159	-134.178
NDBC	pbfw1	Padilla Bay Farm, Padilla Bay Reserve, WA	NERRS Weather Station	NR	48.464	-122.469
NDBC	pbjw1	Joe Leary Tidegate, Padilla Bay Reserve, WA	NERRS Water Quality Station	NR	48.518	-122.474
NDBC	pblw1	Ploeg Channel, Padilla Bay Reserve, WA	NERRS Water Quality Station	NR	48.556	-122.53
NDBC	pbpa2	Point Bishop, AK	Weather Station	AJK	58.203	-134.148
NDBC	pbwm4	9014095 - Port Huron, North of Blue Water Bridge, MI	Water Level Observation Network	O	43.002	-82.423
NDBC	pcbf1	8729210 - Panama City Beach, FL	Water Level Observation Network	O	30.213	-85.88
NDBC	pcgt2	8779748 - South Padre Island CGS, TX	Water Level Observation Network	K	26.072	-97.167
NDBC	pclf1	8729840 - Pensacola, FL	Water Level Observation Network	O	30.404	-87.211
NDBC	pclm4	Portage Canal, MI	GLOS Weather Station	MQT	47.276	-88.528
NDBC	pcnt2	8773701 - Port O'Connor, Matagorda Bay, TX	Water Level Observation Network	K	28.446	-96.396
NDBC	pcoc1	9415144 - Port Chicago, CA	Water Level Observation Network	O	38.056	-122.039
NDBC	pcxa2	Point Craven MXAK, AK	Coastal Marine Station	MA	57.463	-134.867
NDBC	pdvr1	8454123 - Port of Davisville, RI	Water Level Observation Network	PT	41.611	-71.41
NDBC	pegf1	8722956 - Port Everglades, FL	Water Level Observation Network	PT	26.086	-80.116
NDBC	pexa2	Pelican MXAK, AK	Coastal Marine Station	MA	57.958	-136.227
NDBC	pfdc1	9410666 - Los Angeles Pier 400, CA	Water Level Observation Network	PT	33.735	-118.241
NDBC	pfxc1	9410670 - Los Angeles Pier F, CA	Water Level Observation Network	PT	33.747	-118.215
NDBC	pgbp7	1631428 - Pago Bay, Guam	Water Level Observation Network	O	13.428	144.796
NDBC	pgxa2	Point Gardner	Coastal Marine Station	MA	57.016	-134.618
NDBC	phbp1	8545240 - Philadelphia, PA	Water Level Observation Network	O	39.933	-75.142
NDBC	phct2	Port Aransas, TX, Horace Caldwell Pier (99999291)	Coastal Marine Station	O	27.826	-97.051
NDBC	pila2	Pilot Rock, AK	C-MAN Station	N	59.742	-149.47
NDBC	pill1	8760721 - Pilottown, LA	Water Level Observation Network	PT	29.179	-89.259
NDBC	pilm4	Passage Island, MI	C-MAN Station	N	48.223	-88.366
NDBC	pkbw3	Pokegama Bay, Lake Superior Reserve, WI	NERRS Weather Station	NR	46.672	-92.136
NDBC	pkyf1	Peterson Key, FL	Water Quality Station	NP	24.918	-80.747
NDBC	plsf1	Pulaski Shoals Light, FL	C-MAN Station	N	24.693	-82.773
NDBC	plsp4	9758053 - Penuelas, PR	Water Level Observation Network	PN	17.973	-66.762
NDBC	plxa2	9451054 - Port Alexander, AK	Water Level Observation Network	O	56.247	-134.647
NDBC	pmaf1	8726384 - Port Manatee, FL	Water Level Observation Network	PT	27.638	-82.562
NDBC	pmnt2	8778490 - Port Mansfield, TX	Water Level Observation Network	K	26.559	-97.424
NDBC	pmoa2	9463502 - Port Moller, AK	Water Level Observation Network	O	55.99	-160.562
NDBC	pngw3	Port Wing, WI	GLOS Weather Station	DLH	46.792	-91.386
NDBC	pnlm4	9087096 - Port Inland, MI	Water Level Observation Network	O	45.968	-85.869
NDBC	pnlm6	8741533 - Pascagoula NOAA Lab, MS	Water Level Observation Network	O	30.368	-88.563
NDBC	pnos1	Lake Moultrie at Pinopolis, SC	Weather Station	CAE	33.247	-80.033
NDBC	poro3	9431647 - Port Orford, OR	Water Level Observation Network	O	42.739	-124.498
NDBC	port2	8770475 - Port Arthur, TX	Water Level Observation Network	K	29.867	-93.931
NDBC	pota2	Potato Point, AK	C-MAN Station	N	61.056	-146.697
NDBC	pphh1	Papahana, He'eia Reserve, HI	Water Quality Station	NR	21.409	-157.823
NDBC	ppta1	Perdido Pass, AL	Water Quality Station	DI	30.279	-87.556
NDBC	pptm2	8578240 - Piney Point, MD	Water Level Observation Network	PT	38.134	-76.533
NDBC	ppxa2	Point Pigot	Coastal Marine Station	MA	60.801	-148.357
NDBC	ppxc1	9414847 - Point Potrero, Richmond, CA	Water Level Observation Network	PT	37.906	-122.365
NDBC	prda2	9497645 - Prudhoe Bay, AK	Water Level Observation Network	O	70.4	-148.527
NDBC	prhh1	1612401 - Pearl Harbor, HI	Water Level Observation Network	PT	21.367	-157.964
NDBC	prim4	Presque Isle Light, MI	GLOS Weather Station	APX	45.357	-83.492
NDBC	prjc1	9410665 - Los Angeles Pier J, CA	Water Level Observation Network	PT	33.733	-118.186
NDBC	prta2	Point Retreat, AK	Weather Station	AJK	58.411	-134.955
NDBC	prto3	SATURN River Station #06 at Portland	Water Quality Station	CM	45.518	-122.669
NDBC	prur1	8452314 - Sandy Point, Prudence Island, RI	Water Level Observation Network	PT	41.605	-71.304
NDBC	pryc1	9415020 - Point Reyes, CA	Water Level Observation Network	O	37.996	-122.977
NDBC	psbc1	9415115 - Pittsburg (Suisun Bay), CA	Water Level Observation Network	PT	38.04	-121.887
NDBC	psbm1	8410140 - Eastport, ME	Water Level Observation Network	O	44.905	-66.983
NDBC	pscm4	Port Sanilac, MI	GLOS Weather Station	DTX	43.42	-82.54
NDBC	pslc1	9412110 - Port San Luis, CA	Water Level Observation Network	O	35.169	-120.754
NDBC	pstl1	8760922 - Pilot's Station East, SW Pass, LA	Water Level Observation Network	O	28.932	-89.407
NDBC	pstn6	9063028 - Sturgeon Point, NY	Water Level Observation Network	O	42.691	-79.048
NDBC	psxc1	9410692 - Los Angeles Pier S	Water Level Observation Network	PT	33.768	-118.226
NDBC	ptac1	Point Arena, CA	C-MAN Station	N	38.955	-123.741
NDBC	ptat2	Port Aransas, TX	C-MAN Station	N	27.826	-97.051
NDBC	ptaw1	9444090 - Port Angeles, WA	Water Level Observation Network	O	48.125	-123.441
NDBC	ptbm6	8741003 - Petit Bois Island, Port of Pascagoula, MS	Water Level Observation Network	PT	30.213	-88.505
NDBC	ptcr1	8452951 - Potter Cove, Prudence Island, RI	Water Level Observation Network	PT	41.638	-71.34
NDBC	ptfl1	8762075 - Port Fourchon, LA	Water Level Observation Network	O	29.114	-90.199
NDBC	ptgc1	Point Arguello, CA	C-MAN Station	N	34.577	-120.648
NDBC	ptim4	9099004 - Point Iroquois, MI	Water Level Observation Network	O	46.485	-84.631
NDBC	ptit2	8779770 - Port Isabel, TX	Water Level Observation Network	O	26.061	-97.215
NDBC	ptjn6	Port Jefferson, NY	Long Island Ferry	I	40.948	-73.07
NDBC	ptla2	Portland Island, AK	Fixed Structure Weather Station	MA	58.346	-134.752
NDBC	ptoa1	8737005 - Pinto Island, AL	Water Level Observation Network	PT	30.671	-88.031
NDBC	ptrf1	PAS -Port Richey, FL	Shorebased Tower	P	28.285	-82.733
NDBC	ptrp4	Puntas Rincon, PR	Weather Station	CI	18.367	-67.251
NDBC	ptww1	9444900 - Port Townsend, WA	Water Level Observation Network	O	48.111	-122.76
NDBC	pvdr1	8453662 - Providence Visibility, RI	Water Level Observation Network	PT	41.786	-71.383
NDBC	pvgf1	Port Everglades Channel, FL	Fixed Structure Weather Station	IC	26.092	-80.109
NDBC	pwaw3	Port Washington, WI	GLOS Weather Station	MKX	43.388	-87.867
NDBC	pxac1	9410690 - Los Angeles Berth 161, CA	Water Level Observation Network	PT	33.764	-118.265
NDBC	pxoc1	9414311 - San Francisco Pier 1, CA	Water Level Observation Network	PT	37.798	-122.393
NDBC	pxsc1	9414296 - Pier 17, San Francisco Bay, CA	Water Level Observation Network	PT	37.803	-122.397
NDBC	qptr1	8454049 - Quonset Point, RI	Water Level Observation Network	PT	41.586	-71.407
NDBC	rarm6	8741094 - Range A Rear, Port of Pascagoula, MS	Water Level Observation Network	O	30.343	-88.511
NDBC	rckm4	9076024 - Rock Cut, MI	Water Level Observation Network	O	46.264	-84.191
NDBC	rcmc1	9414863 - Richmond, CA	Water Level Observation Network	PT	37.923	-122.41
NDBC	rcpt2	8774770 - Rockport, TX	Water Level Observation Network	O	28.024	-97.048
NDBC	rcrn6	9052058 - Rochester, NY	Water Level Observation Network	O	43.269	-77.626
NDBC	rcyf1	8720625 - Racy Point, St. Johns River, FL	Water Level Observation Network	O	29.8	-81.55
NDBC	rdda2	9491094 - Red Dog Dock, AK	Water Level Observation Network	O	67.575	-164.067
NDBC	rdyd1	8551910 - Reedy Point, DE	Water Level Observation Network	O	39.558	-75.572
NDBC	rixa2	Rocky Island, AK	Coastal Marine Station	MA	58.177	-135.052
NDBC	rkqf1	Lower Henderson Creek, Rookery Bay Reserve, FL	NERRS Water Quality Station	NR	26.027	-81.734
NDBC	rkxf1	Upper Henderson Creek, Rookery Bay Reserve, FL	NERRS Weather Station	NR	26.05	-81.701
NDBC	rlit2	8779280 - Realitos Peninsula, TX	Water Level Observation Network	K	26.262	-97.285
NDBC	rlot2	8770971 - Rollover Pass, TX	Water Level Observation Network	K	29.515	-94.513
NDBC	roam4	Rock of Ages, MI	C-MAN Station	N	47.867	-89.315
NDBC	robn4	8530973 - Robbins Reef, NJ	Water Level Observation Network	PT	40.657	-74.065
NDBC	rplv2	8632837 - Rappahannock Light, VA	Water Level Observation Network	PT	37.538	-76.014
NDBC	rprn6	Rochester Coast Guard, NY	GLOS Weather Station	BUF	43.263	-77.598
NDBC	rsjt2	8777812 - Rincon del San Jose, TX	Water Level Observation Network	K	26.801	-97.471
NDBC	rtat2	8775237 - Port Aransas, TX	Water Level Observation Network	K	27.84	-97.072
NDBC	rtot2	100: RTNS Offshore, TX	Offshore Tower	K	27.753	-96.967
NDBC	rtyc1	9414523 - Redwood City, CA	Water Level Observation Network	PT	37.507	-122.212
NDBC	ryec1	Second Mallard, San Francisco Bay Reserve, CA	NERRS Water Quality Station	NR	38.184	-122.014
NDBC	sacv4	Sacrifice Island, Mexico	Weather Station	EM	19.174	-96.093
NDBC	sanf1	Sand Key, FL	C-MAN Station	N	24.456	-81.877
NDBC	sapf1	8726520 - St. Petersburg, Tampa Bay, FL	Water Level Observation Network	O	27.761	-82.627
NDBC	saqg1	Lower Duplin, Sapelo Island Reserve, GA	NERRS Water Quality Station	NR	31.418	-81.296
NDBC	sauf1	St. Augustine, FL	C-MAN Station	N	29.857	-81.264
NDBC	saxg1	Marsh Island, Sapelo Island Reserve, GA	NERRS Weather Station	NR	31.418	-81.296
NDBC	sbbn2	Lake Mead - South Boulder Basin	Buoy	LM	36.05	-114.748
NDBC	sbeo3	9435380 - South Beach, OR	Water Level Observation Network	O	44.625	-124.045
NDBC	sbio1	South Bass Island, OH	C-MAN Station	N	41.629	-82.841
NDBC	sblf1	8726673 - Seabulk, Tampa, FL	Water Level Observation Network	O	27.923	-82.445
NDBC	sblm4	Saginaw Bay Light #1, MI	GLOS Weather Station	DTX	43.81	-83.72
NDBC	sbpt2	8770570 - Sabine Pass North, TX	Water Level Observation Network	O	29.728	-93.87
NDBC	scis1	8664941 - South Capers Island, SC	Water Level Observation Network	O	32.857	-79.707
NDBC	scld1	Scotton Landing, Delaware Reserve, DE	NERRS Water Quality Station	NR	39.085	-75.461
NDBC	scp02	NDBC/OPT Engineering Test Station	Test station	N	39.476	-74.214
NDBC	scqc1	China Camp, San Francisco Bay Reserve, CA	NERRS Water Quality Station	NR	38.001	-122.46
NDBC	scqn6	Stony Creek, Hudson River Reserve, NY	NERRS Water Quality Station	NR	42.046	-73.911
NDBC	scsn6	South Central Sound, NY	Long Island Ferry	I	41.024	-73.108
NDBC	scxa2	Scull Island, AK	Coastal Marine Station	MA	58.205	-134.646
NDBC	sdbc1	9410170 - San Diego, CA	Water Level Observation Network	O	32.714	-117.174
NDBC	sdhn4	8531680 - Sandy Hook, NJ	Water Level Observation Network	O	40.467	-74.009
NDBC	sdia2	South Douglas, AK	Weather Station	AJK	58.277	-134.389
NDBC	sdrt2	8773037 - Seadrift, TX	Water Level Observation Network	K	28.407	-96.712
NDBC	secg1	U.S. Navy Tower R4 GA	C-MAN Station	H	30.8	-80.316
NDBC	sefo3	SATURN Estuary Station #04 at Mott Basin	Water Quality Station	CM	46.204	-123.759
NDBC	seim1	8419870 - Seavey Island, ME	Water Level Observation Network	PT	43.08	-70.742
NDBC	seqa2	Seldovia Deep, Katchemak Bay Reserve, AK	NERRS Water Quality Station	NR	59.441	-151.721
NDBC	seto3	SATURN Estuary Station #03	Water Quality Station	CM	46.2	-123.941
NDBC	sfxc1	Rush Ranch, San Francisco Bay Reserve, CA	NERRS Weather Station	NR	38.2	-122.026
NDBC	sgnt2	8772985 - Sargent, TX	Water Level Observation Network	K	28.771	-95.617
NDBC	sgnw3	Sheboygan, WI	C-MAN Station	N	43.749	-87.693
NDBC	sgof1	Tyndall AFB Tower C (N4), FL	C-MAN Station	N	29.408	-84.858
NDBC	sgrn4	Sea Girt, NJ	Shorebased Tower	J	40.12	-74.03
NDBC	sgxa2	ST GEORGE MXAK	Coastal Marine Station	MA	56.599	-169.542
NDBC	shbl1	8761305 - Shell Beach, LA	Water Level Observation Network	O	29.868	-89.673
NDBC	shpf1	SHP - Shell Point, FL	Shorebased Tower	P	30.058	-84.291
NDBC	shxa2	Sitka Harbor, AK	Coastal Marine Station	MA	57.055	-135.349
NDBC	sipf1	Sebastian Inlet State Park North Jetty, FL	Weather Station	FT	27.862	-80.445
NDBC	sipm6	Ship Island Pass, MS / CSI13	Shorebased Tower	Z	30.267	-89.017
NDBC	sisa2	Sisters Island, AK	Weather Station	AJK	58.177	-135.259
NDBC	sisw1	Smith Island, WA	C-MAN Station	N	48.321	-122.831
NDBC	sixa2	Ship Island, AK	C-MAN Station	MA	55.599	-132.203
NDBC	sjlf1	St. John's Light	C-MAN Station	N	30.4	-81.4
NDBC	sjnp4	9755371 - San Juan, La Puntilla, San Juan Bay, PR	Water Level Observation Network	O	18.459	-66.116
NDBC	sjom4	St. Joseph, MI	GLOS Weather Station	IWX	42.098	-86.494
NDBC	sjsn4	8537121 - Ship John Shoal, NJ	Water Level Observation Network	PT	39.305	-75.377
NDBC	skcf1	8726671 - Sparkman Channel Entrance, FL	Water Level Observation Network	PT	27.921	-82.445
NDBC	skda2	Skagway Ore Dock	Coastal Marine Station	MA	59.449	-135.331
NDBC	skmg1	U.S. Navy Tower M2R6 GA	C-MAN Station	S	31.534	-80.236
NDBC	skqn6	Saw Kill, Hudson River Reserve, NY	NERRS Water Quality Station	NR	42.017	-73.915
NDBC	skta2	9452400 - Skagway, AK	Water Level Observation Network	O	59.45	-135.327
NDBC	skxa2	Skagway MXAK, AK	Coastal Marine Station	MA	59.448	-135.326
NDBC	slim2	8577330 - Solomons Island, MD	Water Level Observation Network	O	38.321	-76.452
NDBC	slmn2	Lake Mohave - South	Buoy	LM	35.389	-114.621
NDBC	sloo3	Elliot Creek - South Slough Reserve, OR	Water Quality Station	NR	43.296	-124.311
NDBC	slpl1	Salt Point, LA  / CSI14	Shorebased Tower	Z	29.517	-91.55
NDBC	slvm5	Silver Bay, MN	GLOS Weather Station	DLH	47.278	-91.27
NDBC	slxa2	Salmon Landing, AK	Coastal Marine Station	MA	55.34	-131.644
NDBC	sm058	Woods Hole Test Camera	Moored Buoy	WH	59.923	-39.528
NDBC	smbs1	Springmaid pier, SC	Coastal Marine Station	NS	33.655	-78.918
NDBC	smkf1	Sombrero Key, FL	C-MAN Station	N	24.628	-81.109
NDBC	smoc1	9410840 - Santa Monica, CA	Water Level Observation Network	O	34.008	-118.5
NDBC	snda2	9459450 - Sand Point, AK	Water Level Observation Network	O	55.336	-160.502
NDBC	sndp5	1619910 - Sand Island, Midway Islands	Water Level Observation Network	O	28.215	-177.361
NDBC	snsn7	8659897 - Sunset Beach, NC	Weather Station	A	33.865	-78.507
NDBC	snto3	Tom's Creek, South Slough Reserve, OR	NERRS Weather Station	NR	43.279	-124.318
NDBC	soqo3	Valino Island, South Slough Reserve, OR	NERRS Water Quality Station	NR	43.317	-124.322
NDBC	sosn6	Southern Open Sound, NY	Long Island Ferry	I	40.998	-73.095
NDBC	spag1	U.S. Navy Tower R2 GA	C-MAN Station	S	31.375	-80.567
NDBC	spgf1	Settlement Point, GBI, Bahamas	C-MAN Station	N	26.704	-78.995
NDBC	spll1	South Timbalier Block 52, LA / CSI06	Shorebased Tower	Z	28.867	-90.483
NDBC	sptm4	Sturgeon Point Light, MI	GLOS Weather Station	APX	44.713	-83.273
NDBC	spxa2	Ship Island, AK	Coastal Marine Station	MA	55.599	-132.203
NDBC	sraw1	SATURN River Station #08, Camas, WA	Water Quality Station	CM	45.572	-122.379
NDBC	srbv3	Salt River Bay, St. Croix, U.S. Virgin Islands	Fixed Structure Weather Station	IC	17.784	-64.762
NDBC	sref1	Shark River, FL	Water Quality Station	NP	25.352	-81.1
NDBC	srfw1	SATURN River Station #05	Water Quality Station	CM	46.185	-123.188
NDBC	srlm4	Spectacle Reef Light, MI	C-MAN Station	G	45.773	-84.137
NDBC	srst2	Sabine Pass, TX	C-MAN Station	N	29.683	-94.033
NDBC	srxa2	Statter Harbor MXAK, AK	Coastal Marine Station	MA	58.383	-134.652
NDBC	ssbn7	Sunset Beach Nearshore Waves (SUN2WAVE)	Moored Buoy	CR	33.838	-78.484
NDBC	stdm4	Stannard Rock, MI	C-MAN Station	N	47.184	-87.225
NDBC	stxa2	Sitka AML, AK	Coastal Marine Station	MA	57.116	-135.391
NDBC	supn6	Superior Shoals, NY	C-MAN Station	N	44.467	-75.8
NDBC	svls1	Savannah Light, GA	C-MAN Station	N	31.95	-80.68
NDBC	svnm4	South Haven Light, South Haven, MI	C-MAN Station	G	42.401	-86.288
NDBC	svxa2	Savoonga, AK	C-MAN Station	MA	63.693	-170.492
NDBC	swla2	9455090 - Seward, AK	Water Level Observation Network	O	60.12	-149.427
NDBC	swpm4	9076070 - S.W. Pier, MI	Water Level Observation Network	PT	46.501	-84.372
NDBC	swpv2	8638610 - Sewells Point, VA	Water Level Observation Network	O	36.943	-76.329
NDBC	swxa2	Seward Harbor, AK	Coastal Marine Station	MA	60.116	-149.434
NDBC	sxhw3	Saxon Harbor, WI	GLOS Weather Station	DLH	46.563	-90.437
NDBC	sxxa2	Saxman Landing, AK	Coastal Marine Station	MA	55.315	-131.596
NDBC	syww3	Yacht Works Sister Bay, WI	Weather Station	GRB	45.202	-87.121
NDBC	taml1	Tambour Bay, LA	Shorebased Tower	L	29.188	-90.665
NDBC	tano3	Tansy Point, OR	Water Quality Station	CM	46.189	-123.919
NDBC	taqt2	8775296 - USS Lexington, TX	Water Level Observation Network	K	27.815	-97.389
NDBC	tarf1	TAS - Tarpon Springs, FL	Shorebased Tower	P	28.156	-82.758
NDBC	tawm4	Tawas Point, MI	GLOS Weather Station	APX	44.254	-83.449
NDBC	tbim4	Thunder Bay Island, MI	C-MAN Station	G	45.035	-83.194
NDBC	tbyf1	Terrapin Bay, FL	Water Quality Station	NP	25.155	-80.722
NDBC	tcbm2	8573364 - Tolchester Beach, MD	Water Level Observation Network	PT	39.213	-76.244
NDBC	tcmw1	9446482 - Tacoma Met, WA	Water Level Observation Network	PT	47.276	-122.418
NDBC	tcnw1	9446484 - Tacoma, WA	Water Level Observation Network	PT	47.267	-122.413
NDBC	tcsv2	Taskinas Creek, Chesapeake Bay Reserve, VA	NERRS Water Quality Station	NR	37.415	-76.714
NDBC	tcvf1	Trout Cove, FL	Water Quality Station	NP	25.213	-80.533
NDBC	tdpc1	Trinidad Pier Trinidad, CA	Water Quality Station	CN	41.055	-124.147
NDBC	tesl1	8764044 - Tesoro Marine Terminal, Berwick, Atchafalaya River, LA	Water Level Observation Network	O	29.668	-91.237
NDBC	tfblk	10.0 nm WNW on Blakknes, Iceland	Buoy	IM	65.698	-24.778
NDBC	tgxa2	Togiak, Alaska	Coastal Marine Station	MA	59.055	-160.334
NDBC	thin6	Thousand I. Brdg., NY	C-MAN Station	N	44.3	-75.983
NDBC	thlo1	Toledo Light No. 2 OH	C-MAN Station	G	41.826	-83.194
NDBC	thrf1	Thursday Point, FL	Water Quality Station	NP	25.203	-80.372
NDBC	thro1	9063085 - Toledo, OH	Water Level Observation Network	O	41.694	-83.473
NDBC	tibc1	Tiburon Pier, San Francisco Bay, CA	Coastal Marine Station	CN	37.892	-122.447
NDBC	tiqc1	Oneonta Slough, Tijuana River Reserve, CA	NERRS Water Quality Station	NR	32.568	-117.131
NDBC	tixc1	Tidal Linkage, Tijuana River Reserve, CA	NERRS Weather Station	NR	32.575	-117.127
NDBC	tkea2	Tenakee Springs, AK	Fixed Structure Weather Station	MA	57.779	-135.219
NDBC	tkpn6	Turkey Point Hudson River NERRS, NY (NOS 8518962)	NERRS Weather Station	NR	42.014	-73.939
NDBC	tlbo3	9437540 - Garibaldi, Tillamook Bay, OR	Water Level Observation Network	O	45.555	-123.919
NDBC	tlvt2	8775285 - Tule Lake Visibility, TX	Water Level Observation Network	PT	27.819	-97.454
NDBC	tnso3	Tenasillahe Island USFW Dock, OR	Water Quality Station	CM	46.238	-123.468
NDBC	tokw1	9440910 - Toke Point, WA	Water Level Observation Network	O	46.707	-123.967
NDBC	tpaf1	8726694 - TPA Cruise Terminal 2, Tampa, FL	Water Level Observation Network	PT	27.933	-82.433
NDBC	tpbn4	8538886 - Tacony-Palmyra Bridge, NJ	Water Level Observation Network	O	40.012	-75.043
NDBC	tpef1	Tarpon Bay East, FL	Water Quality Station	NP	25.41	-80.964
NDBC	tplm2	Thomas Point, MD	C-MAN Station	N	38.899	-76.436
NDBC	tpxa2	Tree Point, AK	Coastal Marine Station	MA	54.802	-130.934
NDBC	trbl1	Terrebonne Bay, LA	Shorebased Tower	L	29.187	-90.608
NDBC	trdf1	8721604 - Trident Pier, FL	Water Level Observation Network	O	28.416	-80.593
NDBC	trrf1	Taylor River, FL	Water Quality Station	NP	25.217	-80.65
NDBC	trtp1	TREC Tower	Coastal Marine Station	RC	42.11	-80.154
NDBC	tshf1	8726679  - East Bay Causeway, FL	Water Level Observation Network	PT	27.929	-82.426
NDBC	ttiw1	Tatoosh Island, WA	C-MAN Station	N	48.392	-124.735
NDBC	twco1	Toledo Crib, OH	C-MAN Station	LT	41.699	-83.259
NDBC	txpt2	8770822 - Texas Point, Sabine Pass, TX	Water Level Observation Network	O	29.689	-93.842
NDBC	txvt2	8775302 - TX State Aquarium Visibility, TX	Water Level Observation Network	PT	27.813	-97.389
NDBC	tybg1	U.S. Navy Tower R8 GA	C-MAN Station	S	31.633	-79.925
NDBC	ulam6	8741041 - Dock E. Port of Pascagoula, MS	Water Level Observation Network	O	30.348	-88.505
NDBC	ulra2	9468333 - Unalakleet, Unalakleet River, AK	Water Level Observation Network	O	63.872	-160.784
NDBC	unla2	9462620 - Unalaska, AK	Water Level Observation Network	O	53.88	-166.537
NDBC	upbc1	9415118 - Union Pacific Rail Road Bridge, Martinez, CA	Water Level Observation Network	PT	38.038	-122.121
NDBC	uqxa2	Utqiagvik, AK	Coastal Marine Station	MA	71.315	-156.722
